document_id,evidence_queries
-000-764-2020_POSCO_CLIMATE_ACTION_REPORT.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Carbon Tax', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-380-Occidental__CommentonACE_Oct2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-071-103_National-Grid---Q7-:-D4_71293_2015-07-23_09:28.pdf,"['GHG Emission Regulation', 'Emissions Trading']"
-000-740-Uniper_sustainability_report_2017_5-7_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Supporting the Need for Regulations']"
-000-844-holcim_consultationresponse-NZ_28.3.21_sep2021.pdf,"['Emissions Trading', 'Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-242-SSE_Press-Release_SSE-Joins-Commit-To-Action-Climate-Campaign_13-01-2017.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-847-Shell_UK_ZAS0015.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy']"
-000-301-Air-Liquide_Press-Release_New-Hydrogen-Council-Launcesh_09-10-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-257-Nestle_2016-CDP-Information-Request_27-02-2017.pdf,"['Energy and Resource Efficiency', 'Disclosure on Relationships', 'Transparency on Legislation']"
-000-078-Large_Companies_Letter_re_SB_310_August_27_2015.pdf,"['Energy and Resource Efficiency', 'Renewable Energy']"
-000-561-Glencore_2019_AnnualReport_Sept2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-241-RWE_2015-Sustainability-Report_12-01-2017.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Support of UN Climate Process']"
-000-744-EON_Sustainability-Report-2017_74-80.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-743-Siemens_EU-Consultation_Fluorinated-GHG-Review_15-02-2021.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Support of UN Climate Process']"
-000-744-Corporate-Leaders-Letter_Net-Zero-2050_02-2021.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-181-Thyssenkrupp_ETS_carbon_leakage_August_30_2016.pdf,"['Support of UN Climate Process', 'Emissions Trading']"
-000-818-SiemensEnergy_Consultation_EU-Emission-performance-standards-vehicles_Feb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-034-CocaCola_Market_Stability_Reserve_June_18_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-059-IncitecPivotExtract_CDP2014_July_6_2015.pdf,"['Energy and Resource Efficiency', 'Disclosure on Relationships', 'Emissions Trading', 'Transparency on Legislation']"
-000-254-Centrica_IonConnSpeech_Brussels_25th_May_2016_09_feb_2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
"-000-192-VW_and_Shell_accused_of_trying_to_block_EU_push_for_electric_cars_-_Environment_-_The_Guardian,_april_2016.pdf","['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-752-UK_government_commits_to_2050_net_zero_emissions_target_-_Network_Magazine_AccessedMarch2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-288-288416_Saudi-Aramco---Q2-:-D1_288607_2017-07-14_10:30.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-168-Suzuki_Environmental_Report_January_26_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-445-CP_CDP_12.3_2019_Jan_2020.pdf,"['GHG Emission Regulation', 'Carbon Tax']"
-000-866-PGE_Redukcja_emisji_o_co_najmniej_55_proc._do_2030_r._jest_możliwa__-_Górnictwo_-_netTG.pl_–OCt2021_AccessedNov2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-011-37_EDF---Q8-:-D2_11831_2015-05-21_14:30.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-067-FordExtract_CDP2014_June.11.2015.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-253-Fortum_Policy-Position_Capacit-Market_30-01-2017.pdf,"['Renewable Energy', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-384-Santos_Climate_Change_Web_Page_March_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-218-Total_Response_to_CDP_Climate_Change_questionnaire_2016_Policy_Positions_17.10.2016.pdf,"['Emissions Trading', 'Carbon Tax', 'Transparency on Legislation', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-436-CDP_2019_Lockheed_Martin.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'Emissions Trading']"
-000-741-Uniper_ICISMay2019_AccessedFeb2021.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-699-final-industry-association-climate-review-april-2019_CEOStatement.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-840-Exelon_TCI_comments_23.4.21_sept2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-869-Maersk_2021_GHG-emissions-carbon-tax_nov2021.pdf,"['Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-562-agl-submission_victorian-climate-change-interim-targets-independent-expert-panel_final.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Communication of Climate Science']"
-000-291-Glencore_Australian_Glencore-Urges-Axing-Renewable-Energy-Target_03-08-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Renewable Energy']"
-000-794-Kinder_Morgan_Inc_(KMI)_Q3_2019_Earnings_Call_Transcript.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-870-cemex_website_climatepolicy_nov2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Alignment with IPCC on Climate Action', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-029-EON_Consultation_on_EU_2030_climate_policy_June_15_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-751-NationalGrid_AnnualReport2018-19_AccessedMarch2021p43and212.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-745-SSE-greenprint-for-economic-recovery-ireland-july2020_sept2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Supporting the Need for Regulations', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-730-CDP_Response_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-825-Joint-Statement_Biden-Clean-Cars_08-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-081-80897_Conoco-Phillips---Q10-:-D2_81159_2015-09-28_15:19.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-258-Duke-Energy_Consultation_Florida-COmments-CPP_06-03-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-240-Enel_consultation_RenewableEnergyDirective_Nov2015-Feb2016_10.January.2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-791-ESG_Report_2019_pg22-23.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-805-Eni_Consultation_CO2-Standards-LDVs_07-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-702-HigherAmbitionCoalitionletter_EU2030ClimateTarget_8.10.20_oct2020.pdf,"['GHG Emission Regulation', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-370-Joint-Consultation-Reponse_Oppose-Repeal-Clean-Power-Plan_01-08-2018.pdf,"['GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-848-WEF_G7_massupload_jun2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Land Use', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Energy and Resource Efficiency', 'Communication of Climate Science']"
-000-723-35_Ford-Motor---Q8-:-D5_723479_2020-12-08_10:52.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-279-Glencore_2016-Annual-Report_30-05-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax', 'Alignment with IPCC on Climate Action', 'Communication of Climate Science']"
-000-242-SSE_2015-Sustainability-Report_13-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-741-Daikin_CDP_2020.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-382-Woodside_CEOSpeechMelbourneMiningClub_Nov2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-563-agl-submission_current-and-future-impacts-of-climate-change_final.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-742-Duke_2020_ClimateReport_Feb2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-556-Air_Liquide_CDP_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-739-Feedback_from__Enel_EU_ETS_November2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax', 'Energy and Resource Efficiency']"
-000-804-VW_Press-Release_Decarbonization-Plan_07-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-833-PTTGC_CEO_investortalk_1.12.20_aug2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-256-81213_NextEra-Energy---Q10-:-D1_256080_2017-02-22_09:41.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-398-Splash247_Maerskhitsoutatshipping’slackofambitiontotackleclimatechange_15Nov2017.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-722-JointlettertoUSCongress_December2020.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-720-Fortum_EU-Consultation_2030-Targets_30-11-2020.pdf,"['Renewable Energy', 'Energy and Resource Efficiency', 'GHG Emission Regulation', 'Carbon Tax']"
-000-558-BASF_CDP_2019_august2020.pdf,"['Disclosure on Relationships', 'Emissions Trading', 'Renewable Energy']"
-000-277-South32_2016-CDP-Information-Request_15-05-2017.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'Carbon Tax']"
-000-279-Rio-Tinto_2016-Climate-Change-Report.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Transparency on Legislation', 'Disclosure on Relationships', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Communication of Climate Science']"
-000-899-Speech_delivered_by Alexey_Miller “Challenges_and_Opportunities_at the_Growing_Energy_Markets_in Asia”_conference_September_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science']"
-000-067-HondaExtract_CDP2014_July_16_2015.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'Renewable Energy']"
-000-243-CEZ_2015-Annual-Report_16-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-900-Exxonmobil_Consultation_GHG-US_01-2022.pdf,"['Support of UN Climate Process', 'GHG Emission Regulation']"
-000-816-RWE_PressRelease_fit-for-55-July2021.pdf,"['Renewable Energy', 'Emissions Trading', 'Carbon Tax']"
-000-816-Fortum_EU_Fit_for_55_package_-_July2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-270-ENI_Consultation_Philippines-Human-Rights-Commission-Climate-Change_15-05-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-280-BHP-Billiton_2016-20-F-Form_05-06-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-564-Origin_2018_Sustainability_Report.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-705-arcelormittal_etsreformcbam_13.2.17_oct2020.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-127-Statoil_EC_Green_Paper_Consultation_January_5_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-786-saint-gobain_ceo_lopinion_7.6.21_jun21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-168-BHPBillitonClimateChangePorfolioAnalysis2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-894-Danone_2021_Climate_Change_Risk_Assessment_2021.pdf,"['Energy and Resource Efficiency', 'Communication of Climate Science']"
-000-894-arcelormittal_CDP2021_dec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax']"
-000-298-127260_Statoil---Q2-:-D5_298924_2017-09-05_09:24.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-740-Uniper_sustainability_report_2019_10-19_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-738-EDF_latribune_re2020_26.1.21_jan2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-743-Vale_CDP-2019.pdf,"['Energy and Resource Efficiency', 'Emissions Trading', 'Carbon Tax']"
-000-845-shell-contribution-to-eu-ff.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Carbon Tax', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-764-Eni_response_to_EU_consultation_on_updating_the_EU_emissions_trading_system_(ETS)_February_2021.pdf,"['Renewable Energy', 'Emissions Trading', 'Carbon Tax']"
-000-897-LyondellBasell_CDP2021_Dec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-744-General-Electric_White-Paper_Future-Of-Energy_04-01-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-395-AirFranceKLM_PublicPositions_09Jul2019.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'Emissions Trading', 'Renewable Energy']"
-001-032-AirLiquide_EUPublicConsultation_ETSrevision_02.2021_Aug2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy']"
-000-944-Airbus_2020-transport-survey_Sept-20.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-709-Federal_Budget_2019__Woodside's_Peter_Coleman_backs_foreign_carbon_permits_as_Scott_Morrison_labels_Labor_scheme_a_'Borat_tax'.pdf,"['Emissions Trading', 'Supporting the Need for Regulations']"
-000-394-FinancialTimes_Businessleadersbacktransitiontolowcarbonenergysystem_25Apr2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-238-Southern-Company_E&E-News-Tom-Fanning-Interview_21_12_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-096-GSEP_Open_Letter_For_COP21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-741-Uniper_Joint-letter-EU-gas_Oct20_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-742-Unilever_CNBC_Aug20.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-999-NGV_Position_on_ETS_-_Public_Consultation_5_Feb_2021_AccessedJuly2022.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-445-EPA_O&G_Emission_Standards_Comments_25_Nov_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-721-RIS_Nissan_CO2_2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-002-GeneralElectric_D4_April_24_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-851-Southern_website_policypositions_oct2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-840-Exelon_press_EnergyStrategyCoalition_27.1.21_sept2021.pdf,"['GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-743-Enel_Sustainability_Report_2019p42and43_June2020.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-894-thyssenkrupp_CDP2018_dec2021.pdf,"['Support of UN Climate Process', 'Transparency on Legislation', 'Supporting the Need for Regulations']"
"-000-257-Exelon_Corporation__Comments_on_U.S._EPA's_Proposed_Federal_Plan_Requirements_for_GHGs_From_EGUs;_model_trading,_ammendments_Jan2016_27.feb.2017.pdf","['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-079-18_Chevron---Q8-:-D5_79509_2015-09-07_14:28.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-740-Feedback_from_Gazprom_to_the_EU_consultation_on_new_rules_to_prevent_methane_leakage_in_the_energy_sector_January_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-240-Enel_FinancialTimes_EnelGreenCEO_Renewables_Magritte_April2016_10.January.2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-702-47_Enel---Q2-:-D2_702144_2020-10-09_11:07.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-369-OMV_2017_blog_Erdgas_04.07.2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-892-Danone_CDP_2021.pdf,"['Land Use', 'Energy and Resource Efficiency', 'Disclosure on Relationships', 'Transparency on Legislation']"
-000-909-Sechin_speech_2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-744-thyssenkrupp_cbam_feedback_30.3.20_feb2021.pdf,"['Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-372-Repsol_Consultation_EU-Energy-Efficiency-DIrective_20-08-2018.pdf,"['GHG Emission Regulation', 'Energy and Resource Efficiency', 'Alignment with IPCC on Climate Action', 'Renewable Energy']"
-000-846-F551206-Decarbonising_the_shipping_sector_EU_policy_recommendations.pdf,"['Emissions Trading', 'Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-858-PR_March_2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'GHG Emission Regulation']"
-000-704-Naturgy_CDP2018_12.3_accessedOct20.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Disclosure on Relationships', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-176-Iberdrola_Statement_from_the_Coalition_for_Higher_Ambition_April_2016_08_July_2016.pdf,"['Support of UN Climate Process', 'GHG Emission Regulation']"
-000-444-Fortum_2019_CDP12.3a_Jan2020.pdf,"['Energy and Resource Efficiency', 'Emissions Trading', 'Carbon Tax']"
"-000-191-Public_Policy_Participation_-_2016_Sustainability,_Oct_2016.pdf","['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-727-Glencore_2020-climate-report_7.pdf,"['Support of UN Climate Process', 'Communication of Climate Science']"
-000-901-Renault_CDP2021_Accessed-Jan22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Transparency on Legislation', 'Disclosure on Relationships', 'Carbon Tax']"
-000-894-arcelormittal_CDP2020_dec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax', 'Disclosure on Relationships']"
-000-907-C2ES_letter_Bidenclimatesolutions_jan2021.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-381-Shell_LettertoDGClima_June2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-709-SSAB_Hybrit_CBAMcomment_1.4.20_oct2020.pdf,"['Emissions Trading', 'Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-766-basf_linkedin_ceo_22.4.21_apr2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-842-holcim_cbam_eupublicconsultation_28.10.20_sep2021.pdf,"['Emissions Trading', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-030-69_E.ON---Q7-:-D1_30176_2015-06-16_08:17.pdf,"['GHG Emission Regulation', 'Energy and Resource Efficiency', 'Emissions Trading']"
-000-729-General-Electric_Consulation_Lamps-Efficiency-US_05-01-2020.pdf,"['Energy and Resource Efficiency', 'Supporting the Need for Regulations']"
-000-722-Woodside_Sustainability_Report_November_4_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-444-Chevron_2018_EnergyMixConversation_Jan2020.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-240-EDF_2015-Sustainability-Report_10_01_2017.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-816-Green_Hydrogen_NextEra_CEO___S&P_Global_Market_Intelligence_May2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-259-SSAB_2016AnnualReport_March2017_13.March.2017.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-379-EENews_oilmajor_carbonpricinganalysis_Sept2018.pdf,"['Supporting the Need for Regulations', 'Carbon Tax']"
-000-173-169874_Cemex---Q6-:-D5_173733_2016-05-04_15:00.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-075-Enel_Press_Release_EU_targets_11_2014_July_29_2015.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation', 'Renewable Energy']"
-000-394-Valero_2017_WelshCarbonBudget_July2019.pdf,"['Emissions Trading', 'Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-724-Walking_the_talk_on_the_energy_transition_OurPositionOnClimateChange.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-393-IrishExaminer_SolutiontoCarbonTaxStaringGovernmentinFace_10Jan2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-741-Uniper_Submission_CM-Emissions-Limits_Sep19_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-255-PPL_2015-Sustainability-Report_17-02-2017.pdf,"['GHG Emission Regulation', 'Support of UN Climate Process', 'Transparency on Legislation', 'Disclosure on Relationships', 'Communication of Climate Science']"
-000-370-ArcelorMittal_Corporate-Website_Carbon-Regulation_18-07-2018.pdf,"['Transparency on Legislation', 'Emissions Trading', 'Supporting the Need for Regulations']"
-000-380-CDP_EniSpA_2017.pdf,"['GHG Emission Regulation', 'Transparency on Legislation', 'Emissions Trading']"
-000-724-Repsol’s_Green_Bond_Framework_Page3.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-381-Shell_CA100Statement_December2018.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-256-Dominion-Resource_DC-Court-Submissions_Amicus-Brief-On-The-Clean-Power-Plan_23_12_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-077-Caterpillar_SustainabilityReport2014_August_12_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Disclosure on Relationships', 'Alignment with IPCC on Climate Action']"
-000-232-Lafargeholcim_CDP2016_climatechangeresponse_02.11.2016.pdf,"['Disclosure on Relationships', 'Emissions Trading', 'Carbon Tax']"
-000-716-19_Volkswagen---Q6-:-D2_716812_2020-11-20_13:38.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-279-Rio-Tinto_Speech_Phil-Edmands-Brisbane_01-06-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-060-AirbusExtract_CDP2014_July_7_2015.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'Emissions Trading']"
-000-306-Dow-Chemical_2017-CDP-Response_04-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-379-Total_Climate_Patrick_Pouyanné's_Foreword_Corpwebsite_2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Emissions Trading']"
-000-892-Orica_corporate_website_government_regulation_December_2021_December_2021.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-384-Santos_Twitter_March_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-435-CDP_Duke.pdf,"['Energy Transition & Zero Carbon Technologies', 'Disclosure on Relationships', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-232-CemexSustainableDevelopmentReport2015.pdf,"['Support of UN Climate Process', 'Emissions Trading']"
-000-905-Coca_Cola_CDP_-_www.cdp.net_2021.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-011-14_Royal-Dutch-Shell---Q1-:-D6_11562_2015-05-21_10:33.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'GHG Emission Regulation']"
-000-931-shell-letter-on-federal-og-program-april-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
